Batch,Loss,Logits,Predicted Class,Ground Truth
6,0.03869977965950966,[-0.62964803],[0],[0.]
6,0.00485810125246644,[1.0657147],[1],[1.]
6,0.1705089807510376,[-0.9739844],[0],[1.]
6,0.009180362336337566,[0.78684807],[1],[1.]
6,0.011880691163241863,[-1.151799],[0],[0.]
6,0.1063084602355957,[-0.58730876],[0],[1.]
7,0.008458657190203667,[-1.2918419],[0],[0.]
7,0.0018845093436539173,[-1.8764511],[0],[0.]
7,0.09856446087360382,[-0.15601331],[0],[0.]
7,0.0031351009383797646,[-1.6834316],[0],[0.]
7,0.00359747395850718,[1.1917728],[1],[1.]
7,0.015935664996504784,[0.52847004],[1],[1.]
7,0.0568990632891655,[-0.44280797],[0],[0.]
7,0.11447719484567642,[-0.07270417],[0],[0.]
8,0.013918792828917503,[0.5935881],[1],[1.]
8,0.049224890768527985,[-0.07530017],[0],[1.]
8,0.029486969113349915,[-0.75580955],[0],[0.]
8,0.009673797525465488,[0.7630673],[1],[1.]
8,0.05926593020558357,[-0.18890315],[0],[1.]
8,0.0122844772413373,[0.65264845],[1],[1.]
8,0.0031287248712033033,[-1.6842127],[0],[0.]
8,0.0004268377088010311,[-2.419339],[0],[0.]
9,0.004400140140205622,[-1.5522276],[0],[0.]
9,0.036380425095558167,[-0.6587025],[0],[0.]
9,0.02232328988611698,[-0.8808814],[0],[0.]
9,0.1347925364971161,[-0.7725091],[0],[1.]
9,0.05234433710575104,[-0.11232884],[0],[1.]
9,0.01078064925968647,[0.7133965],[1],[1.]
9,0.006599561311304569,[0.93368226],[1],[1.]
9,0.002443551318719983,[-1.7784873],[0],[0.]
10,0.0026002121157944202,[-1.7548883],[0],[0.]
10,0.004988030530512333,[-1.5030727],[0],[0.]
10,3.1544885132461786e-05,[-3.3294666],[0],[0.]
10,0.006045784335583448,[0.9718438],[1],[1.]
10,0.0022593007888644934,[1.381321],[1],[1.]
10,0.026134222745895386,[0.27882227],[1],[1.]
10,0.002686113119125366,[1.311542],[1],[1.]
10,0.015207245014607906,[-1.0476146],[0],[0.]
11,0.02289467677474022,[0.34757376],[1],[1.]
11,0.004263877868652344,[1.1208477],[1],[1.]
11,0.0002939036057796329,[-2.5522642],[0],[0.]
11,0.004672111477702856,[1.0822755],[1],[1.]
11,0.008564198389649391,[0.81818956],[1],[1.]
11,0.0022735130041837692,[-1.8057963],[0],[0.]
11,0.09212643653154373,[-0.48293737],[0],[1.]
11,0.006475329399108887,[-1.3996029],[0],[0.]
12,0.013688115403056145,[-1.0923008],[0],[0.]
12,0.04698963463306427,[-0.5368371],[0],[0.]
12,0.017122428864240646,[-0.99674314],[0],[0.]
12,0.0012299432419240475,[1.6206625],[1],[1.]
12,0.09369675815105438,[-0.18364877],[0],[0.]
12,0.07808759808540344,[-0.28093764],[0],[0.]
12,0.00546251842752099,[-1.46723],[0],[0.]
12,0.04339265078306198,[-0.5752147],[0],[0.]
13,0.0030147265642881393,[-1.6984402],[0],[0.]
13,0.01970827579498291,[-0.9356833],[0],[0.]
13,0.06731732934713364,[-0.3578811],[0],[0.]
13,0.05388617143034935,[-0.46981406],[0],[0.]
13,0.031135305762290955,[-0.73090285],[0],[0.]
13,0.005223618820309639,[1.0347873],[1],[1.]
13,0.0010976061457768083,[1.6645756],[1],[1.]
13,0.001654311316087842,[-1.9251842],[0],[0.]
14,0.0007203511195257306,[-2.230844],[0],[0.]
14,0.001650757621973753,[-1.9259859],[0],[0.]
14,0.01998818665742874,[0.41654545],[1],[1.]
14,0.008378705009818077,[0.8280177],[1],[1.]
14,0.007741418667137623,[0.86333054],[1],[1.]
14,0.04293017461895943,[0.00526882],[1],[1.]
14,0.001534543465822935,[-1.953181],[0],[0.]
14,0.008313560858368874,[0.83151525],[1],[1.]
15,0.0004983838298358023,[-2.3637917],[0],[0.]
15,0.08322689682245255,[-0.4117857],[0],[1.]
15,0.01119325216859579,[0.6960248],[1],[1.]
15,0.002456451067700982,[-1.7764904],[0],[0.]
15,0.04702559486031532,[-0.0481029],[0],[1.]
15,0.0020315544679760933,[1.4237744],[1],[1.]
15,0.00023662684543523937,[-2.6289911],[0],[0.]
15,0.0036963901948183775,[1.1805171],[1],[1.]
16,0.021751433610916138,[-0.89235336],[0],[0.]
16,0.003692135214805603,[-1.6204208],[0],[0.]
16,0.0010864658979699016,[1.668498],[1],[1.]
16,0.05486249551177025,[-0.46092543],[0],[0.]
16,0.01230381615459919,[-1.137161],[0],[0.]
0,0.004373581148684025,[-1.5545918],[0],[0.]
0,0.0023683225736021996,[1.3623974],[1],[1.]
0,0.00013418648450169712,[-2.8282938],[0],[0.]
0,0.0062035853043198586,[-1.4167169],[0],[0.]
0,0.002650950103998184,[1.3168849],[1],[1.]
0,0.007365592289716005,[0.8853936],[1],[1.]
0,0.011145596392452717,[-1.1784087],[0],[0.]
0,0.04739508777856827,[-0.5326713],[0],[0.]
1,0.0030361986719071865,[-1.6957214],[0],[0.]
1,0.000892241601832211,[1.7438519],[1],[1.]
1,0.026407962664961815,[-0.8058298],[0],[0.]
1,0.0016523412195965648,[1.5055252],[1],[1.]
1,0.020777884870767593,[-0.9125216],[0],[0.]
1,0.006059880368411541,[-1.4260528],[0],[0.]
1,0.11702775955200195,[-0.66029495],[0],[1.]
1,0.003675584215670824,[-1.6221589],[0],[0.]
2,0.005927039310336113,[0.9804364],[1],[1.]
2,0.007038349285721779,[-1.366185],[0],[0.]
2,0.0024878187105059624,[1.3425682],[1],[1.]
2,0.01134257297962904,[0.6898762],[1],[1.]
2,0.0007498379563912749,[-2.2162828],[0],[0.]
2,0.013057726435363293,[0.623905],[1],[1.]
2,0.000605157867539674,[-2.2938986],[0],[0.]
2,0.0032553207129240036,[-1.6689795],[0],[0.]
3,0.0015480583533644676,[1.5311134],[1],[1.]
3,0.000856759725138545,[1.7592908],[1],[1.]
3,0.008959729224443436,[-1.2683686],[0],[0.]
3,0.014838561415672302,[-1.0580722],[0],[0.]
3,0.001154003432020545,[-2.0586495],[0],[0.]
3,0.002847134368494153,[-1.7203144],[0],[0.]
3,0.01956218108534813,[0.4273532],[1],[1.]
3,0.0123372171074152,[-1.1360251],[0],[0.]
4,0.0003787907771766186,[-2.462003],[0],[0.]
4,0.002680791774764657,[-1.7432736],[0],[0.]
4,0.0017375582829117775,[-1.9068491],[0],[0.]
4,0.02490769326686859,[0.30397534],[1],[1.]
4,0.0015851842472329736,[1.5218221],[1],[1.]
4,0.0040425462648272514,[1.143199],[1],[1.]
4,0.04127632454037666,[0.02794727],[1],[1.]
4,0.06789395213127136,[-0.27558222],[0],[1.]
5,0.02057625539600849,[0.40194067],[1],[1.]
5,0.0016390056116506457,[1.5087111],[1],[1.]
5,0.00010041423956863582,[-2.9294293],[0],[0.]
5,0.001960607711225748,[1.437913],[1],[1.]
5,0.00018113519763574004,[-2.723137],[0],[0.]
5,0.010438593104481697,[-1.205572],[0],[0.]
5,0.03561883419752121,[0.11136474],[1],[1.]
5,0.018145810812711716,[0.4647786],[1],[1.]
6,0.006514785811305046,[0.93933254],[1],[1.]
6,0.012172354385256767,[0.6569465],[1],[1.]
6,0.031468991190195084,[0.17954552],[1],[1.]
6,0.006753784604370594,[0.92356926],[1],[1.]
6,0.0005471723852679133,[-2.3302104],[0],[0.]
6,0.006093776784837246,[-1.4238323],[0],[0.]
6,0.061543792486190796,[-0.21264222],[0],[1.]
6,0.001387986820191145,[-1.9904523],[0],[0.]
7,0.0035375207662582397,[-1.6369536],[0],[0.]
7,0.0014773390721529722,[1.5494078],[1],[1.]
7,0.0024837497621774673,[-1.7722974],[0],[0.]
7,0.005187411792576313,[1.0377612],[1],[1.]
7,0.010305844247341156,[-1.210861],[0],[0.]
7,0.0034058638848364353,[1.214412],[1],[1.]
7,0.00025953949079848826,[-2.5963187],[0],[0.]
7,0.0843777135014534,[-0.23997422],[0],[0.]
8,0.02432074584066868,[0.31637624],[1],[1.]
8,0.0007930599385872483,[-2.1959124],[0],[0.]
8,0.008201701566576958,[-1.3043847],[0],[0.]
8,0.0025065673980861902,[1.3395376],[1],[1.]
8,0.0013193306513130665,[-2.0092366],[0],[0.]
8,0.0016293037915602326,[1.5110445],[1],[1.]
8,0.012777994386851788,[0.6341278],[1],[1.]
8,0.0019450838444754481,[-1.8645784],[0],[0.]
9,0.004903372377157211,[1.0617713],[1],[1.]
9,0.002267891773954034,[1.3797991],[1],[1.]
9,0.005194027908146381,[1.0372164],[1],[1.]
9,0.0032556457445025444,[-1.668941],[0],[0.]
9,0.03234228491783142,[0.16462156],[1],[1.]
9,0.0006186725804582238,[-2.2859232],[0],[0.]
9,0.022939467802643776,[-0.86881137],[0],[0.]
9,0.00012837197573389858,[-2.8437757],[0],[0.]
10,0.36366963386535645,[-1.8158089],[0],[1.]
10,0.0010008873650804162,[1.6999757],[1],[1.]
10,0.0001399954635417089,[-2.8134704],[0],[0.]
10,0.00713317422196269,[0.89954835],[1],[1.]
10,0.001218979014083743,[1.624126],[1],[1.]
10,0.0010830683168023825,[-2.0819824],[0],[0.]
10,0.031126027926802635,[0.18549806],[1],[1.]
10,0.0036640434991568327,[-1.6233752],[0],[0.]
11,0.008009633980691433,[0.8481633],[1],[1.]
11,0.0039277090691030025,[-1.5964519],[0],[0.]
11,0.008341205306351185,[0.83002794],[1],[1.]
11,9.245407272828743e-05,[-2.9581606],[0],[0.]
11,0.0025065960362553596,[-1.7688216],[0],[0.]
11,0.004377960227429867,[-1.554201],[0],[0.]
11,0.0013637011870741844,[1.5806133],[1],[1.]
11,0.004268546123057604,[1.120388],[1],[1.]
12,0.00623108446598053,[-1.4149534],[0],[0.]
12,0.010768146254122257,[-1.192706],[0],[0.]
12,0.00044686876935884356,[-2.4029224],[0],[0.]
12,0.0026271124370396137,[-1.7509733],[0],[0.]
12,0.01475592702627182,[-1.0604485],[0],[0.]
12,0.014004096388816833,[0.59067374],[1],[1.]
12,0.002853686222806573,[1.2869416],[1],[1.]
12,0.0006693354807794094,[1.8526149],[1],[1.]
13,0.009592898190021515,[-1.2403896],[0],[0.]
13,0.004740721546113491,[-1.5230476],[0],[0.]
13,0.00038140080869197845,[2.0617893],[1],[1.]
13,0.005128103774040937,[-1.4921693],[0],[0.]
13,0.0022684382274746895,[1.3797023],[1],[1.]
13,0.03457808122038841,[-0.6824186],[0],[0.]
13,0.003277032170444727,[-1.6664237],[0],[0.]
13,0.04101349413394928,[-0.60213625],[0],[0.]
14,0.006686072796583176,[-1.3867872],[0],[0.]
14,0.020380016416311264,[0.4067748],[1],[1.]
14,0.03002895601093769,[-0.7474875],[0],[0.]
14,0.22362402081489563,[0.33706027],[1],[0.]
14,0.004023945890367031,[-1.5870492],[0],[0.]
14,0.07177090644836426,[-0.3249075],[0],[0.]
14,0.011543350294232368,[-1.1638166],[0],[0.]
14,0.003096479456871748,[1.2535787],[1],[1.]
15,0.13439273834228516,[0.01953475],[1],[0.]
15,0.02306075394153595,[-0.8664699],[0],[0.]
15,0.0043630897998809814,[-1.5555297],[0],[0.]
15,0.006350118201225996,[0.95049936],[1],[1.]
15,0.008151019923388958,[0.84034985],[1],[1.]
15,0.006622332148253918,[-1.3906232],[0],[0.]
15,0.008898112922906876,[-1.2711886],[0],[0.]
15,0.014069156721234322,[-1.080682],[0],[0.]
16,7.136769454518799e-06,[-3.8363998],[0],[0.]
16,0.009264987893402576,[0.78269035],[1],[1.]
16,0.019925985485315323,[0.41811135],[1],[1.]
16,0.2444949448108673,[-1.3293327],[0],[1.]
16,0.0015055107651278377,[1.5420228],[1],[1.]
0,0.006497437600046396,[0.940497],[1],[1.]
0,0.002573892939835787,[-1.7587568],[0],[0.]
0,0.0009263192769140005,[-2.1392732],[0],[0.]
0,0.0046821096912026405,[1.08137],[1],[1.]
0,0.004732300061732531,[-1.5237451],[0],[0.]
0,0.1200798898935318,[-0.04556005],[0],[0.]
0,0.00033346182317472994,[-2.5074065],[0],[0.]
0,0.0004079655627720058,[2.036976],[1],[1.]
1,0.00023254059487953782,[-2.6351433],[0],[0.]
1,0.00032362318597733974,[2.1220896],[1],[1.]
1,0.0006828432087786496,[1.8450992],[1],[1.]
1,0.005978805478662252,[0.9766716],[1],[1.]
1,0.013340482488274574,[-1.1031615],[0],[0.]
1,0.029349282383918762,[-0.75794554],[0],[0.]
1,0.0013427394442260265,[-2.0027287],[0],[0.]
1,0.00142422947101295,[-1.9808948],[0],[0.]
2,0.014468060806393623,[-1.0688229],[0],[0.]
2,0.0008357373881153762,[-2.1768289],[0],[0.]
2,0.017482923343777657,[0.4831529],[1],[1.]
2,0.0035860161297023296,[1.1930948],[1],[1.]
2,0.009536899626255035,[-1.2427939],[0],[0.]
2,0.003610452404245734,[-1.6290715],[0],[0.]
2,0.005331920459866524,[-1.476794],[0],[0.]
2,0.00018677537445910275,[2.321655],[1],[1.]
3,0.01547391526401043,[-1.0401934],[0],[0.]
3,0.009177901782095432,[0.7869694],[1],[1.]
3,0.0004737286362797022,[-2.3820019],[0],[0.]
3,0.0024617628660053015,[1.3468149],[1],[1.]
3,0.00021328027651179582,[-2.6656427],[0],[0.]
3,0.013091238215565681,[-1.111109],[0],[0.]
3,0.012373145669698715,[-1.1348069],[0],[0.]
3,0.0010590152814984322,[1.6783302],[1],[1.]
4,0.06804797798395157,[-0.35234922],[0],[0.]
4,0.00019053005962632596,[-2.7053592],[0],[0.]
4,0.0001636169763514772,[2.3692608],[1],[1.]
4,0.0017771467100828886,[-1.8984244],[0],[0.]
4,0.00039768233546055853,[2.046391],[1],[1.]
4,0.04647168517112732,[-0.5422042],[0],[0.]
4,0.0011785802198573947,[-2.0508869],[0],[0.]
4,0.006868971046060324,[-1.3759676],[0],[0.]
5,0.02002985030412674,[0.41549894],[1],[1.]
5,0.017756137996912003,[-0.98104477],[0],[0.]
5,0.0011947036255151033,[-2.0458791],[0],[0.]
5,0.0009325979044660926,[1.7269881],[1],[1.]
5,0.0020878096111118793,[1.4128884],[1],[1.]
5,0.05442974716424942,[-0.13616094],[0],[1.]
5,0.0002799994545057416,[-2.5694487],[0],[0.]
5,0.0042761689983308315,[-1.5633811],[0],[0.]
6,0.0007905834354460239,[-2.1970499],[0],[0.]
6,0.009197422303259373,[0.78600705],[1],[1.]
6,0.00733390124514699,[0.88729995],[1],[1.]
6,0.004346368834376335,[1.1127887],[1],[1.]
6,0.005188056733459234,[-1.4875875],[0],[0.]
6,2.2195741621544585e-05,[-3.449918],[0],[0.]
6,0.016637956723570824,[0.50745493],[1],[1.]
6,0.04070337861776352,[0.0359695],[1],[1.]
7,6.65970992486109e-06,[-3.8598692],[0],[0.]
7,0.011204767972230911,[0.69554806],[1],[1.]
7,0.0016948141856119037,[1.4955375],[1],[1.]
7,0.00897065456956625,[0.7972994],[1],[1.]
7,0.14555783569812775,[-0.83618546],[0],[1.]
7,0.0017470794264227152,[-1.9048059],[0],[0.]
7,0.001573639689013362,[-1.9438174],[0],[0.]
7,0.0024743773974478245,[1.3447539],[1],[1.]
8,0.00037786332541145384,[2.065219],[1],[1.]
8,0.001377569162286818,[-1.9932444],[0],[0.]
8,0.013229751959443092,[-1.1066754],[0],[0.]
8,0.011930478736758232,[-1.1500521],[0],[0.]
8,0.3972439765930176,[0.7580376],[1],[0.]
8,0.017679670825600624,[-0.9829118],[0],[0.]
8,0.0010141734965145588,[-2.106104],[0],[0.]
8,0.13398760557174683,[0.01776834],[1],[0.]
9,0.08800840377807617,[-0.45062718],[0],[1.]
9,0.0017701280303299427,[-1.8999046],[0],[0.]
9,0.007627530954778194,[0.8699132],[1],[1.]
9,0.0002533258229959756,[-2.6048908],[0],[0.]
9,0.001371136400848627,[1.5784974],[1],[1.]
9,0.06836280226707458,[-0.2800568],[0],[1.]
9,0.0069262124598026276,[-1.3726366],[0],[0.]
9,0.03950786963105202,[0.0529981],[1],[1.]
10,0.010136245749890804,[-1.21771],[0],[0.]
10,5.884455163140956e-07,[-4.678321],[0],[0.]
10,0.001006724196486175,[-2.108806],[0],[0.]
10,0.044837694615125656,[-0.02005892],[0],[1.]
10,0.0030385260470211506,[1.2613157],[1],[1.]
10,0.00660359300673008,[0.9334154],[1],[1.]
10,0.0023982052225619555,[1.3573529],[1],[1.]
10,0.012878078036010265,[0.63044834],[1],[1.]
11,0.00047071464359760284,[-2.384291],[0],[0.]
11,0.0005205005872994661,[-2.3481889],[0],[0.]
11,0.0007185422000475228,[-2.2317562],[0],[0.]
11,0.001671060104854405,[1.501094],[1],[1.]
11,0.016271444037556648,[0.51832557],[1],[1.]
11,0.0015143874334171414,[1.5397229],[1],[1.]
11,0.005689946934580803,[-1.451077],[0],[0.]
11,0.027934715151786804,[0.24360378],[1],[1.]
12,0.0014481268590316176,[-1.9747199],[0],[0.]
12,0.0011199198197573423,[-2.0696826],[0],[0.]
12,0.0011408214922994375,[-2.0628788],[0],[0.]
12,0.0011167285265401006,[1.6579293],[1],[1.]
12,0.00016744405729696155,[-2.7507367],[0],[0.]
12,0.0012742371764034033,[1.6069618],[1],[1.]
12,0.033462606370449066,[0.14594424],[1],[1.]
12,0.012246745638549328,[0.65409106],[1],[1.]
13,0.0031738351099193096,[-1.6787184],[0],[0.]
13,0.006429043132811785,[0.94511503],[1],[1.]
13,0.002706030383706093,[1.3085448],[1],[1.]
13,0.3139438033103943,[-1.620993],[0],[1.]
13,0.007442436181008816,[-1.343706],[0],[0.]
13,0.05751577764749527,[-0.17020044],[0],[1.]
13,6.394075171556324e-05,[-3.0860379],[0],[0.]
13,0.003309857565909624,[1.2262009],[1],[1.]
14,0.0017232487443834543,[1.4889818],[1],[1.]
14,0.0004088559071533382,[-2.4347298],[0],[0.]
14,0.0006226744735613465,[-2.2835946],[0],[0.]
14,0.0054605696350336075,[1.0157738],[1],[1.]
14,0.028852814808487892,[0.22635594],[1],[1.]
14,0.0016350520309060812,[-1.9295522],[0],[0.]
14,0.0017326539382338524,[1.4868355],[1],[1.]
14,0.0010160957463085651,[-2.1054096],[0],[0.]
15,0.000204563228180632,[-2.6803455],[0],[0.]
15,0.0003475380945019424,[2.09596],[1],[1.]
15,0.007633482106029987,[0.8695673],[1],[1.]
15,0.00040037877624854445,[-2.4422162],[0],[0.]
15,0.0007541616214439273,[1.807634],[1],[1.]
15,0.03704158589243889,[0.08945175],[1],[1.]
15,0.0001700424327282235,[-2.7453325],[0],[0.]
15,0.0049293190240859985,[-1.507729],[0],[0.]
16,0.0001557554496685043,[2.3869271],[1],[1.]
16,0.0008190622320398688,[-2.1841705],[0],[0.]
16,0.022945065051317215,[-0.86870325],[0],[0.]
16,0.0034352848306298256,[-1.6482662],[0],[0.]
16,0.05422276258468628,[-0.46673444],[0],[0.]
0,4.176454240223393e-05,[-3.233006],[0],[0.]
0,0.0013992644380778074,[1.5705912],[1],[1.]
0,1.8260023352922872e-05,[-3.5166368],[0],[0.]
0,0.05023840069770813,[-0.0875216],[0],[1.]
0,0.0008192479144781828,[1.776291],[1],[1.]
0,0.015124805271625519,[0.553746],[1],[1.]
0,0.0003540346515364945,[-2.4860969],[0],[0.]
0,0.005248678848147392,[1.0327399],[1],[1.]
1,0.0009365856531076133,[1.7253598],[1],[1.]
1,0.002101863967254758,[-1.8354213],[0],[0.]
1,0.00014164372987579554,[-2.809375],[0],[0.]
1,0.0121306786313653,[0.65855294],[1],[1.]
1,0.008480916731059551,[-1.290772],[0],[0.]
1,0.00035286459024064243,[2.090377],[1],[1.]
1,0.00875252578407526,[-1.2779238],[0],[0.]
1,0.0009276833152398467,[-2.138736],[0],[0.]
2,0.0027849716134369373,[-1.728741],[0],[0.]
2,0.0034547592513263226,[1.2085253],[1],[1.]
2,4.1782273910939693e-05,[-3.2328594],[0],[0.]
2,1.66016434377525e-05,[-3.5491447],[0],[0.]
2,0.0005485691945068538,[1.9271294],[1],[1.]
2,0.008354092948138714,[0.8293363],[1],[1.]
2,0.001265354105271399,[1.6096729],[1],[1.]
2,0.0018160318722948432,[-1.8903222],[0],[0.]
3,0.0003778248210437596,[-2.4629133],[0],[0.]
3,0.002493845531716943,[-1.7707577],[0],[0.]
3,0.0008473922498524189,[-2.1717815],[0],[0.]
3,0.00032100535463541746,[-2.5209434],[0],[0.]
3,0.0006069355295039713,[1.8893387],[1],[1.]
3,0.0002992228255607188,[2.150752],[1],[1.]
3,0.00450889952480793,[1.097312],[1],[1.]
3,0.006912099197506905,[-1.3734555],[0],[0.]
4,0.026861591264605522,[-0.7981454],[0],[0.]
4,0.0013299278216436505,[1.5903623],[1],[1.]
4,0.034906789660453796,[0.12259415],[1],[1.]
4,0.0019957192707806826,[1.4308572],[1],[1.]
4,0.041304364800453186,[0.02755686],[1],[1.]
4,0.003284584265202284,[-1.6655384],[0],[0.]
4,0.002603209111839533,[-1.7544506],[0],[0.]
4,0.00023764182697050273,[-2.6274793],[0],[0.]
5,0.009785151109099388,[0.75784963],[1],[1.]
5,0.18859776854515076,[-1.0670581],[0],[1.]
5,5.060838248027721e-06,[-3.952915],[0],[0.]
5,0.003846420906484127,[-1.604565],[0],[0.]
5,0.08425386995077133,[-0.4202553],[0],[1.]
5,0.0016403197078034282,[1.5083959],[1],[1.]
5,0.01736951433122158,[0.48635572],[1],[1.]
5,0.01881583221256733,[0.4467771],[1],[1.]
6,0.002743699122220278,[-1.7344354],[0],[0.]
6,0.008301201276481152,[0.8321816],[1],[1.]
6,0.0494159497320652,[-0.0776187],[0],[1.]
6,0.009961938485503197,[-1.2248608],[0],[0.]
6,0.002609750721603632,[1.3232293],[1],[1.]
6,4.231682396493852e-05,[-3.2284827],[0],[0.]
6,0.007250024005770683,[-1.3542639],[0],[0.]
6,0.0023616962134838104,[1.3635241],[1],[1.]
7,0.0014065750874578953,[1.5685606],[1],[1.]
7,0.002597376238554716,[-1.7553033],[0],[0.]
7,0.004056012257933617,[-1.5839636],[0],[0.]
7,4.016921229776926e-05,[-3.2464077],[0],[0.]
7,0.0033642794005572796,[1.2194802],[1],[1.]
7,0.008593839593231678,[0.8166366],[1],[1.]
7,0.0005281568737700582,[1.9412636],[1],[1.]
7,0.0003449487267062068,[-2.4953554],[0],[0.]
8,0.002520256210118532,[-1.766758],[0],[0.]
8,0.00028067026869393885,[2.174104],[1],[1.]
8,0.000163378324941732,[2.3697844],[1],[1.]
8,0.044871736317873,[-0.5591137],[0],[0.]
8,0.0084285419434309,[-1.2932932],[0],[0.]
8,0.0005821025115437806,[-2.3079133],[0],[0.]
8,0.001956259598955512,[-1.862427],[0],[0.]
8,0.011190550401806831,[-1.1767356],[0],[0.]
9,0.542326807975769,[-2.4704633],[0],[1.]
9,0.3506816625595093,[-1.7657572],[0],[1.]
9,0.0005521340062841773,[-2.3269596],[0],[0.]
9,0.15156210958957672,[-0.8705026],[0],[1.]
9,0.00029922788962721825,[2.1507463],[1],[1.]
9,0.003790449583902955,[1.170069],[1],[1.]
9,0.02064451016485691,[0.4002684],[1],[1.]
9,0.017922699451446533,[0.4708981],[1],[1.]
10,0.001572751672938466,[-1.9440279],[0],[0.]
10,0.0911446064710617,[-0.19860443],[0],[0.]
10,0.029705792665481567,[-0.7524335],[0],[0.]
10,0.127498060464859,[-0.01110999],[0],[0.]
10,0.0001464359520468861,[2.4090328],[1],[1.]
10,0.008561334572732449,[-1.2869287],[0],[0.]
10,0.007301534526050091,[-1.351412],[0],[0.]
10,0.04245494678616524,[-0.58566904],[0],[0.]
11,0.011154568754136562,[-1.1780742],[0],[0.]
11,0.017003923654556274,[-0.99973685],[0],[0.]
11,0.0003378763503860682,[2.1063004],[1],[1.]
11,0.02260158769786358,[0.35418516],[1],[1.]
11,0.0004282129229977727,[2.0190897],[1],[1.]
11,0.002212386578321457,[-1.8160928],[0],[0.]
11,0.0018652169965207577,[-1.8803098],[0],[0.]
11,0.002686497988179326,[-1.7424641],[0],[0.]
12,0.00747333187609911,[-1.3420346],[0],[0.]
12,0.0005467285518534482,[1.9283828],[1],[1.]
12,0.0020201080478727818,[1.4260238],[1],[1.]
12,0.004498815629631281,[-1.5435599],[0],[0.]
12,0.13163551688194275,[0.00742981],[1],[0.]
12,0.001059473492205143,[-2.0900722],[0],[0.]
12,0.005523713771253824,[-1.4628224],[0],[0.]
12,0.03866901248693466,[-0.6300235],[0],[0.]
13,0.029508069157600403,[-0.7554832],[0],[0.]
